2024-02-01 20:21:56,426: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-01 20:21:58,258: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-01 20:21:58,314: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-01 20:21:58,318: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-01 20:21:58,320: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-01 20:21:58,327: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-01 20:21:58
2024-02-01 20:21:58,330: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:58,361: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,234: root: INFO: New market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.
2024-02-01 20:21:59,242: root: INFO: MLTrader : Trading iteration ended at 2024-02-01 20:21:59
2024-02-01 20:21:59,242: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,242: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,244: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,244: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-01 20:21:59,244: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-01 20:21:59,245: root: INFO: Filled Transaction: buy 106.0 of SPY at 469.48999023 USD per share
2024-02-01 20:21:59,245: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-01 20:21:59,251: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-01 20:21:59,253: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-01 20:21:59,253: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-01 20:21:59,255: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-02-01 20:21:59,255: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,255: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,257: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,257: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,257: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,259: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,262: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,262: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,264: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,264: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,265: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,266: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-01 20:21:59,267: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,267: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,268: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,268: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,268: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,269: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,271: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-01 20:21:59,271: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-01 20:21:59,271: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,272: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,272: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,272: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,273: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,274: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-01 20:21:59,276: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,277: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,278: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-01 20:21:59,279: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,279: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,279: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,280: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,280: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,280: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,282: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-01 20:21:59,282: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-01 20:21:59,284: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-01 20:21:59
2024-02-01 20:21:59,284: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,285: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,286: root: INFO: MLTrader : Trading iteration ended at 2024-02-01 20:21:59
2024-02-01 20:21:59,286: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:21:59,286: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:21:59,287: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
