2024-02-01 16:50:35,159: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-01 16:50:36,197: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-01 16:50:36,201: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-01 16:50:36,202: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-01 16:50:36,202: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-01 16:50:36,203: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-01 16:50:36
2024-02-01 16:50:36,204: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,223: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,224: root: INFO: New market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.
2024-02-01 16:50:36,227: root: INFO: MLTrader : Trading iteration ended at 2024-02-01 16:50:36
2024-02-01 16:50:36,227: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 16:50:36,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,227: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-01 16:50:36,227: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-01 16:50:36,227: root: INFO: Filled Transaction: buy 106.0 of SPY at 469.48999023 USD per share
2024-02-01 16:50:36,229: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-01 16:50:36,232: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-01 16:50:36,232: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-01 16:50:36,234: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-01 16:50:36,234: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-02-01 16:50:36,234: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 16:50:36,234: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,235: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,235: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 16:50:36,235: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,235: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,237: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 16:50:36,237: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,237: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,237: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 16:50:36,237: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,238: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,238: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-01 16:50:36,238: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 16:50:36,238: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,240: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,240: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 16:50:36,240: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,240: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,241: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-01 16:50:36,241: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-01 16:50:36,241: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 16:50:36,241: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,241: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,241: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 16:50:36,241: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 16:50:36,243: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
