2024-02-02 04:32:45,773: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-02 04:32:47,481: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-02 04:32:47,483: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-02 04:32:47,487: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-02 04:32:47,487: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-02 04:32:47,490: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 04:32:47
2024-02-02 04:32:47,539: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:47,606: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:52,204: root: INFO: MLTrader : Trading iteration ended at 2024-02-02 04:32:52
2024-02-02 04:32:52,208: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-02 04:32:52,210: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-02-02 04:32:52,211: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-02 04:32:52,212: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 04:32:52
2024-02-02 04:32:52,212: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:52,214: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:53,226: root: INFO: MLTrader : Trading iteration ended at 2024-02-02 04:32:53
2024-02-02 04:32:53,228: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-02 04:32:53,229: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-02-02 04:32:53,229: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-02 04:32:53,230: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-02-02 04:32:53,232: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-02 04:32:53,234: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-02 04:32:53,234: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-02 04:32:53,235: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-02 04:32:53,235: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-02 04:32:53,236: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-02 04:32:53,236: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-02 04:32:53,238: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 04:32:53
2024-02-02 04:32:53,238: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:53,242: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:54,252: root: INFO: MLTrader : Trading iteration ended at 2024-02-02 04:32:54
2024-02-02 04:32:54,254: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-02 04:32:54,255: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-02-02 04:32:54,255: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-02 04:32:54,256: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 04:32:54
2024-02-02 04:32:54,256: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:54,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:55,366: root: INFO: MLTrader : Trading iteration ended at 2024-02-02 04:32:55
2024-02-02 04:32:55,369: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-02 04:32:55,371: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-02-02 04:32:55,371: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-02-02 04:32:55,373: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 04:32:55
2024-02-02 04:32:55,373: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:55,376: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:56,461: root: INFO: MLTrader : Trading iteration ended at 2024-02-02 04:32:56
2024-02-02 04:32:56,464: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-02 04:32:56,467: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-02-02 04:32:56,468: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-02-02 04:32:56,470: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 04:32:56
2024-02-02 04:32:56,470: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:56,472: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:57,431: root: INFO: MLTrader : Trading iteration ended at 2024-02-02 04:32:57
2024-02-02 04:32:57,435: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-02 04:32:57,437: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-02-02 04:32:57,437: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-02-02 04:32:57,438: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 04:32:57
2024-02-02 04:32:57,438: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:57,440: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:58,641: root: INFO: MLTrader : Trading iteration ended at 2024-02-02 04:32:58
2024-02-02 04:32:58,644: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-02 04:32:58,645: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-02-02 04:32:58,646: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-02-02 04:32:58,646: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-02-02 04:32:58,649: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-02-02 04:32:58,651: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-02-02 04:32:58,651: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-02 04:32:58,652: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-02-02 04:32:58,653: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-02 04:32:58,653: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-02-02 04:32:58,654: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-02 04:32:58,656: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 04:32:58
2024-02-02 04:32:58,656: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:58,658: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 04:32:59,669: root: INFO: MLTrader : Trading iteration ended at 2024-02-02 04:32:59
2024-02-02 04:32:59,672: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-02 04:32:59,673: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
