2024-02-01 20:15:55,195: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-01 20:15:57,358: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-01 20:15:57,359: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-01 20:15:57,361: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-01 20:15:57,361: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-01 20:15:57,363: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-01 20:15:57
2024-02-01 20:15:57,411: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:57,431: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,017: root: INFO: New market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.
2024-02-01 20:15:58,023: root: INFO: MLTrader : Trading iteration ended at 2024-02-01 20:15:58
2024-02-01 20:15:58,024: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,024: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,026: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,027: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-01 20:15:58,027: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-01 20:15:58,027: root: INFO: Filled Transaction: buy 106.0 of SPY at 469.48999023 USD per share
2024-02-01 20:15:58,027: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-01 20:15:58,035: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-01 20:15:58,038: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-01 20:15:58,038: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-01 20:15:58,041: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-02-01 20:15:58,041: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,041: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,042: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,043: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,043: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,044: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,047: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,047: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,048: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,048: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,048: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,049: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,052: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-01 20:15:58,053: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,053: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,054: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,054: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,055: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,056: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,058: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-01 20:15:58,058: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-01 20:15:58,058: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,058: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,059: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,060: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,060: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,061: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,063: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-01 20:15:58,064: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,066: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,068: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-01 20:15:58,068: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,068: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,069: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,069: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,070: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,071: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,073: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-01 20:15:58,073: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-01 20:15:58,077: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-01 20:15:58
2024-02-01 20:15:58,077: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,079: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,080: root: INFO: MLTrader : Trading iteration ended at 2024-02-01 20:15:58
2024-02-01 20:15:58,080: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,080: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,081: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,082: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,082: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,083: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-01 20:15:58,084: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-01 20:15:58,085: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-01 20:15:58,086: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-01 20:15:58
2024-02-01 20:15:58,087: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,088: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-01 20:15:58,088: root: INFO: MLTrader : Trading iteration ended at 2024-02-01 20:15:58
2024-02-01 20:15:58,088: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-01 20:15:58,088: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
